cdom,wvl_400,wvl_406.060606060606,wvl_412.121212121212,wvl_418.181818181818,wvl_424.242424242424,wvl_430.30303030303,wvl_436.363636363636,wvl_442.424242424242,wvl_448.484848484848,wvl_454.545454545454,wvl_460.60606060606,wvl_466.666666666666,wvl_472.727272727272,wvl_478.787878787878,wvl_484.848484848484,wvl_490.90909090909,wvl_496.969696969697,wvl_503.030303030303,wvl_509.090909090909,wvl_515.151515151515,wvl_521.212121212121,wvl_527.272727272727,wvl_533.333333333333,wvl_539.393939393939,wvl_545.454545454545,wvl_551.515151515151,wvl_557.575757575757,wvl_563.636363636363,wvl_569.696969696969,wvl_575.757575757575,wvl_581.818181818181,wvl_587.878787878787,wvl_593.939393939394,wvl_600,wvl_606.060606060606,wvl_612.121212121212,wvl_618.181818181818,wvl_624.242424242424,wvl_630.30303030303,wvl_636.363636363636,wvl_642.424242424242,wvl_648.484848484848,wvl_654.545454545454,wvl_660.60606060606,wvl_666.666666666666,wvl_672.727272727272,wvl_678.787878787878,wvl_684.848484848484,wvl_690.90909090909,wvl_696.969696969697,wvl_703.030303030303,wvl_709.090909090909,wvl_715.151515151515,wvl_721.212121212121,wvl_727.272727272727,wvl_733.333333333333,wvl_739.393939393939,wvl_745.454545454545,wvl_751.515151515151,wvl_757.575757575757,wvl_763.636363636363,wvl_769.696969696969,wvl_775.757575757575,wvl_781.818181818181,wvl_787.878787878787,wvl_793.939393939394,wvl_800,wvl_806.060606060606,wvl_812.121212121212,wvl_818.181818181818,wvl_824.242424242424,wvl_830.30303030303,wvl_836.363636363636,wvl_842.424242424242,wvl_848.484848484848,wvl_854.545454545454,wvl_860.60606060606,wvl_866.666666666666,wvl_872.727272727272,wvl_878.787878787878,wvl_884.848484848484,wvl_890.90909090909,wvl_896.969696969697,wvl_903.030303030303,wvl_909.090909090909,wvl_915.151515151515,wvl_921.212121212121,wvl_927.272727272727,wvl_933.333333333333,wvl_939.393939393939,wvl_945.454545454545,wvl_951.515151515151,wvl_957.575757575757,wvl_963.636363636363,wvl_969.696969696969,wvl_975.757575757575,wvl_981.818181818181,wvl_987.878787878787,wvl_993.939393939393,wvl_1000
0.86,0.000171646,0.000178445,0.000185617,0.000193194,0.000201224,0.00020973,0.00021869,0.000227972,0.000237625,0.000248097,0.000259433,0.000271319,0.000283571,0.000296172,0.000309325,0.000322796,0.000335563,0.000345258,0.000351809,0.000358663,0.000367729,0.000379261,0.000390882,0.000399045,0.000400844,0.000400887,0.000403495,0.000405056,0.000399254,0.000380226,0.000348928,0.000301855,0.000238091,0.000189477,0.000165993,0.000154681,0.000147585,0.000140461,0.000131351,0.0001209,0.000113144,0.000105828,9.27E-05,8.08E-05,7.46E-05,7.02E-05,6.54E-05,6.02E-05,5.39E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.41E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.865,0.00017065,0.000177408,0.000184538,0.000192072,0.000200055,0.000208512,0.000217421,0.000226652,0.000236253,0.000246668,0.000257939,0.00026976,0.000281947,0.000294483,0.00030757,0.000320977,0.000333694,0.000343377,0.000349953,0.000356831,0.000365902,0.000377417,0.000389026,0.000397212,0.000399093,0.00039923,0.000401906,0.000403543,0.000397865,0.000379036,0.000347981,0.000301186,0.000237699,0.000189242,0.000165824,0.000154542,0.000147466,0.00014036,0.000131267,0.000120834,0.000113089,0.000105783,9.27E-05,8.07E-05,7.46E-05,7.02E-05,6.54E-05,6.02E-05,5.39E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.41E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.87,0.000169665,0.000176384,0.000183473,0.000190963,0.0001989,0.000207308,0.000216167,0.000225347,0.000234896,0.000245254,0.000256463,0.000268219,0.000280341,0.000292813,0.000305835,0.000319179,0.000331845,0.000341515,0.000348116,0.000355017,0.000364092,0.000375591,0.000387187,0.000395396,0.000397357,0.000397586,0.00040033,0.00040204,0.000396485,0.000377853,0.00034704,0.00030052,0.000237307,0.000189008,0.000165654,0.000154404,0.000147348,0.000140259,0.000131184,0.000120767,0.000113034,0.000105738,9.26E-05,8.07E-05,7.46E-05,7.02E-05,6.54E-05,6.02E-05,5.39E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.41E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.875,0.000168692,0.000175372,0.000182419,0.000189866,0.000197758,0.000206119,0.000214927,0.000224057,0.000233555,0.000243857,0.000255003,0.000266695,0.000278753,0.000291162,0.00030412,0.0003174,0.000330016,0.000339674,0.000346298,0.000353222,0.0003623,0.000373783,0.000385366,0.000393597,0.000395636,0.000395955,0.000398767,0.000400549,0.000395114,0.000376677,0.000346103,0.000299857,0.000236917,0.000188775,0.000165485,0.000154266,0.000147229,0.000140158,0.000131101,0.000120701,0.00011298,0.000105693,9.26E-05,8.07E-05,7.45E-05,7.02E-05,6.54E-05,6.01E-05,5.39E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.41E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.88,0.00016773,0.000174371,0.000181378,0.000188782,0.000196629,0.000204942,0.000213702,0.000222782,0.00023223,0.000242475,0.00025356,0.000265189,0.000277183,0.00028953,0.000302423,0.000315641,0.000328207,0.000337853,0.000344499,0.000351445,0.000360526,0.000371992,0.000383561,0.000391814,0.00039393,0.000394338,0.000397215,0.00039907,0.000393754,0.000375509,0.000345172,0.000299197,0.000236528,0.000188542,0.000165317,0.000154128,0.000147111,0.000140057,0.000131018,0.000120635,0.000112925,0.000105649,9.26E-05,8.07E-05,7.45E-05,7.01E-05,6.54E-05,6.01E-05,5.39E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.41E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.885,0.000166779,0.000173381,0.000180348,0.00018771,0.000195513,0.00020378,0.00021249,0.000221521,0.000230919,0.000241109,0.000252134,0.000263699,0.000275631,0.000287916,0.000300746,0.000313902,0.000326418,0.000336051,0.000342719,0.000349686,0.000358769,0.000370218,0.000381774,0.000390047,0.000392239,0.000392734,0.000395676,0.0003976,0.000392402,0.000374348,0.000344245,0.00029854,0.000236141,0.00018831,0.000165149,0.00015399,0.000146993,0.000139956,0.000130935,0.000120569,0.000112871,0.000105604,9.25E-05,8.06E-05,7.45E-05,7.01E-05,6.54E-05,6.01E-05,5.39E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.41E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.89,0.000165839,0.000172403,0.00017933,0.000186651,0.000194409,0.00020263,0.000211292,0.000220274,0.000229623,0.000239759,0.000250723,0.000262226,0.000274096,0.000286319,0.000299087,0.000312182,0.000324649,0.000334268,0.000340957,0.000347944,0.00035703,0.000368461,0.000380003,0.000388295,0.000390562,0.000391143,0.000394148,0.000396142,0.00039106,0.000373193,0.000343324,0.000297885,0.000235755,0.000188078,0.000164981,0.000153852,0.000146875,0.000139855,0.000130852,0.000120503,0.000112816,0.000105559,9.25E-05,8.06E-05,7.45E-05,7.01E-05,6.54E-05,6.01E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.41E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.895,0.000164909,0.000171436,0.000178323,0.000185603,0.000193318,0.000201493,0.000210107,0.000219042,0.000228342,0.000238423,0.000249328,0.000260769,0.000272578,0.000284741,0.000297446,0.00031048,0.000322898,0.000332503,0.000339213,0.000346219,0.000355306,0.000366721,0.000378248,0.00038656,0.000388899,0.000389565,0.000392632,0.000394695,0.000389727,0.000372047,0.000342407,0.000297234,0.00023537,0.000187847,0.000164813,0.000153715,0.000146757,0.000139755,0.000130769,0.000120437,0.000112762,0.000105514,9.25E-05,8.06E-05,7.45E-05,7.01E-05,6.54E-05,6.01E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.41E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.9,0.000163989,0.000170479,0.000177328,0.000184567,0.000192239,0.000200369,0.000208936,0.000217823,0.000227074,0.000237102,0.000247948,0.000259329,0.000271077,0.000283179,0.000295823,0.000308797,0.000321167,0.000330758,0.000337487,0.000344512,0.0003536,0.000364997,0.00037651,0.00038484,0.000387251,0.000387999,0.000391128,0.000393257,0.000388402,0.000370907,0.000341495,0.000296586,0.000234986,0.000187617,0.000164646,0.000153578,0.000146639,0.000139655,0.000130687,0.000120371,0.000112708,0.00010547,9.24E-05,8.06E-05,7.44E-05,7.01E-05,6.53E-05,6.01E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.41E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.01E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.905,0.00016308,0.000169533,0.000176344,0.000183543,0.000191172,0.000199257,0.000207778,0.000216617,0.000225821,0.000235796,0.000246583,0.000257904,0.000269592,0.000281635,0.000294218,0.000307132,0.000319454,0.00032903,0.000335778,0.000342821,0.00035191,0.000363289,0.000374787,0.000383135,0.000385616,0.000386446,0.000389635,0.000391831,0.000387087,0.000369774,0.000340589,0.00029594,0.000234603,0.000187387,0.000164479,0.000153441,0.000146522,0.000139554,0.000130604,0.000120305,0.000112654,0.000105425,9.24E-05,8.05E-05,7.44E-05,7.01E-05,6.53E-05,6.01E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.40E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.01E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.91,0.000162181,0.000168598,0.00017537,0.000182529,0.000190117,0.000198158,0.000206632,0.000215425,0.000224581,0.000234504,0.000245234,0.000256495,0.000268123,0.000280107,0.00029263,0.000305485,0.000317759,0.000327321,0.000334086,0.000341147,0.000350235,0.000361597,0.00037308,0.000381445,0.000383995,0.000384905,0.000388154,0.000390414,0.000385781,0.000368648,0.000339686,0.000295297,0.000234222,0.000187158,0.000164313,0.000153305,0.000146405,0.000139454,0.000130522,0.000120239,0.000112599,0.000105381,9.24E-05,8.05E-05,7.44E-05,7.01E-05,6.53E-05,6.01E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.40E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.01E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.915,0.000161291,0.000167672,0.000174408,0.000181527,0.000189074,0.00019707,0.000205499,0.000214246,0.000223355,0.000233226,0.000243899,0.000255101,0.000266671,0.000278596,0.000291059,0.000303856,0.000316081,0.000325629,0.000332412,0.000339489,0.000348577,0.00035992,0.000371389,0.00037977,0.000382388,0.000383377,0.000386684,0.000389008,0.000384484,0.000367528,0.000338789,0.000294657,0.000233842,0.000186929,0.000164146,0.000153169,0.000146288,0.000139354,0.000130439,0.000120174,0.000112545,0.000105336,9.23E-05,8.05E-05,7.44E-05,7.00E-05,6.53E-05,6.01E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.40E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.01E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.92,0.000160412,0.000166757,0.000173455,0.000180536,0.000188041,0.000195995,0.000204379,0.00021308,0.000222143,0.000231962,0.000242578,0.000253722,0.000265234,0.000277101,0.000289505,0.000302243,0.000314422,0.000323955,0.000330754,0.000337847,0.000346934,0.000358259,0.000369713,0.00037811,0.000380794,0.000381861,0.000385225,0.000387612,0.000383195,0.000366416,0.000337897,0.000294019,0.000233463,0.000186701,0.00016398,0.000153033,0.000146171,0.000139255,0.000130357,0.000120108,0.000112491,0.000105292,9.23E-05,8.05E-05,7.44E-05,7.00E-05,6.53E-05,6.01E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.40E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.01E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.925,0.000159541,0.000165852,0.000172513,0.000179556,0.00018702,0.000194931,0.00020327,0.000211926,0.000220943,0.000230712,0.000241272,0.000252358,0.000263812,0.000275622,0.000287967,0.000300648,0.00031278,0.000322297,0.000329113,0.000336221,0.000345307,0.000356614,0.000368052,0.000376464,0.000379213,0.000380356,0.000383776,0.000386226,0.000381915,0.00036531,0.000337009,0.000293385,0.000233086,0.000186473,0.000163815,0.000152897,0.000146054,0.000139155,0.000130275,0.000120043,0.000112437,0.000105247,9.23E-05,8.05E-05,7.43E-05,7.00E-05,6.53E-05,6.00E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.40E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.01E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.93,0.000158681,0.000164957,0.000171582,0.000178586,0.000186011,0.000193879,0.000202173,0.000210785,0.000219756,0.000229475,0.00023998,0.000251009,0.000262405,0.000274159,0.000286446,0.00029907,0.000311155,0.000320657,0.000327487,0.00033461,0.000343695,0.000354983,0.000366405,0.000374832,0.000377645,0.000378864,0.000382339,0.00038485,0.000380643,0.000364211,0.000336125,0.000292753,0.000232709,0.000186246,0.00016365,0.000152761,0.000145938,0.000139056,0.000130193,0.000119977,0.000112383,0.000105203,9.22E-05,8.04E-05,7.43E-05,7.00E-05,6.53E-05,6.00E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.40E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.01E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.935,0.000157829,0.000164071,0.00017066,0.000177626,0.000185011,0.000192838,0.000201089,0.000209656,0.000218582,0.000228251,0.000238702,0.000249674,0.000261014,0.000272711,0.00028494,0.000297508,0.000309546,0.000319033,0.000325878,0.000333015,0.000342098,0.000353367,0.000364774,0.000373214,0.000376091,0.000377383,0.000380913,0.000383483,0.00037938,0.000363119,0.000335247,0.000292124,0.000232334,0.000186019,0.000163485,0.000152626,0.000145822,0.000138956,0.000130111,0.000119912,0.000112329,0.000105158,9.22E-05,8.04E-05,7.43E-05,7.00E-05,6.53E-05,6.00E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.40E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.01E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.94,0.000156987,0.000163194,0.000169748,0.000176677,0.000184023,0.000191808,0.000200015,0.000208539,0.000217421,0.00022704,0.000237437,0.000248353,0.000259637,0.000271278,0.000283451,0.000295962,0.000307954,0.000317426,0.000324285,0.000331435,0.000340516,0.000351766,0.000363157,0.000371611,0.000374549,0.000375913,0.000379497,0.000382127,0.000378125,0.000362033,0.000334373,0.000291497,0.00023196,0.000185793,0.00016332,0.000152491,0.000145706,0.000138857,0.000130029,0.000119846,0.000112275,0.000105114,9.22E-05,8.04E-05,7.43E-05,7.00E-05,6.52E-05,6.00E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.40E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.01E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.945,0.000156153,0.000162327,0.000168846,0.000175738,0.000183045,0.000190789,0.000198954,0.000207434,0.000216271,0.000225842,0.000236185,0.000247046,0.000258274,0.00026986,0.000281976,0.000294432,0.000306379,0.000315834,0.000322706,0.000329869,0.000338948,0.00035018,0.000361554,0.000370021,0.000373019,0.000374455,0.000378091,0.000380779,0.000376878,0.000360953,0.000333503,0.000290874,0.000231588,0.000185568,0.000163156,0.000152356,0.00014559,0.000138758,0.000129948,0.000119781,0.000112222,0.00010507,9.21E-05,8.04E-05,7.43E-05,6.99E-05,6.52E-05,6.00E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.40E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.01E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.95,0.000155329,0.000161469,0.000167953,0.000174809,0.000182077,0.000189781,0.000197903,0.00020634,0.000215134,0.000224657,0.000234947,0.000245753,0.000256926,0.000268457,0.000280517,0.000292918,0.000304819,0.000314259,0.000321144,0.000328319,0.000337394,0.000348607,0.000359965,0.000368444,0.000371502,0.000373009,0.000376696,0.000379442,0.00037564,0.00035988,0.000332638,0.000290252,0.000231216,0.000185343,0.000162992,0.000152222,0.000145474,0.000138659,0.000129866,0.000119716,0.000112168,0.000105025,9.21E-05,8.03E-05,7.43E-05,6.99E-05,6.52E-05,6.00E-05,5.38E-05,4.66E-05,3.93E-05,3.18E-05,2.44E-05,1.84E-05,1.41E-05,1.10E-05,9.09E-06,8.40E-06,8.07E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.01E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
